ID	D_4HR_REP1	D_4HR_REP2	D_4HR_REP3	D_6HR_REP1	D_6HR_REP2	D_6HR_REP3	D_8HR_REP1	D_8HR_REP2	D_8HR_REP3
YBR089W	2.5570355629	4.9463741092	2.8012442654	5.4214394896	7.5468620964	6.6937657303	3.2010460556	1.1335402548	0
YHR001W-A	655.879621895	1350.3601318011	878.1900771941	3660.3752287554	4938.4778843616	4549.0831903272	1289.6214296614	1185.6831065088	1238.9006451021
YKL148C	2265.5335087678	3660.3168407796	2718.6075595436	10588.0713232671	13030.6007672753	13114.4258188478	3648.3922419029	3238.5245079308	3562.1782224599
YIR028W	15.3422133777	42.0441799279	42.0186639806	67.7679936205	82.0721252988	87.0189544942	17.205622549	23.8043453506	28.4648944717
YPR050C	0	3.2975827394	7.0031106634	2.7107197448	6.6035043344	10.7100251685	3.6011768126	1.1335402548	0
YIL037C	148.3080626507	112.117813141	123.2547476764	264.7469617441	205.6519921281	257.0406040444	64.8211826265	58.944093249	86.7501545805
YDR259C	515.2426659331	501.232576395	383.770464356	862.0088788528	649.9734980564	688.1191170772	199.2651169629	200.6366250976	233.141040435
YNL237W	168.7643471543	215.1672737485	156.8696788608	651.4763120051	754.6862096446	896.9646078632	198.8649862059	189.3012225497	277.8715888905
YPR081C	2619.6829342355	1871.3782046328	2072.9207563753	4826.8882922762	3955.4990962995	5008.2755194273	1300.8250908561	1201.5526700758	1472.0416855371
YOR011W-A	0	2.4731870546	1.4006221327	1.8071464965	2.8300732862	6.6937657303	0.8002615139	0	2.7109423306
YMR082C	1.2785177815	0.8243956849	5.6024885307	6.3250127379	17.9237974791	12.0487783146	4.0013075695	2.2670805096	4.066413496
YIR017C	313.2368564606	294.3092594951	373.9661094272	927.0661527285	658.4637179149	795.2193687623	199.2651169629	162.0962564348	336.1568489993
YJL037W	23.0133200665	28.8538489701	33.6149311845	68.6715668688	85.8455563471	74.9701761796	19.6064070907	28.3385063697	20.3320674798
YJR025C	5828.7625657294	2625.70025628	3421.719870152	5103.3817062479	4988.4758457505	6024.3891572903	1374.0490193786	1446.3973651102	1901.7260449434
YPL142C	1.2785177815	4.9463741092	1.4006221327	1.8071464965	2.8300732862	1.3387531461	1.2003922709	0	0
YLR037C	74.1540313254	163.2303456023	271.7206937411	363.2364458059	479.2257431243	372.1733746059	138.4452419059	121.2888072624	94.8829815724
YCL073C	0	0.8243956849	0	0.9035732483	0.9433577621	0	0.400130757	0	0
YKL085W	6685.3694793154	6725.4199970901	4295.708080948	19144.9099844158	23191.5072223773	18426.5983024318	6819.4284907601	6342.1577255418	4787.5241559089
YLR296W	10.2281422518	4.9463741092	7.0031106634	23.4929044551	21.6972285273	41.501347528	7.6024843821	12.4689428027	5.4218846613
YOR161W-A	1.2785177815	4.1219784243	8.4037327961	10.8428789793	14.1503664308	12.0487783146	4.4014383265	4.5341610192	1.3554711653
YGR244C	10223.0281806476	7680.0702001583	7636.1918674042	16699.8407745881	16784.221302495	19569.8934891709	4744.7505159557	4866.2883138071	6126.7296672447
YDR215C	14.0636955962	4.9463741092	0	6.3250127379	13.2070086688	14.7262846067	2.8009152987	2.2670805096	5.4218846613
YMR280C	299.1731608644	225.8844176517	200.2889649741	797.8551782254	944.3011198178	1089.7450608965	245.2801540126	299.2546272642	300.914598701
YDR317W	111.231046988	106.347043347	119.0528812783	206.0147006063	164.1442505977	119.1490299997	44.8146447788	39.6739089176	65.0626159353
YPR020W	644.3729618617	1626.5326862293	1224.1437439676	3770.6111650447	5069.6046132873	4056.4220325754	1284.819860578	1302.437752752	1275.4983665658
YHR018C	1861.5218898228	2358.5960543852	2717.2069374109	5960.8727188593	5757.3124218259	4879.7552174051	1429.2670638382	1437.3290430719	2125.3787872212
YGL230C	24.291837848	17.3123093821	9.8043549288	43.3715159171	41.5077415305	21.420050337	12.0039227086	11.3354025479	8.1328269919
YLR040C	995.9653517664	811.2053539025	1096.6871298932	1219.823885169	1154.6699007562	1662.7314074121	348.1137585496	370.6676633158	500.1688600029
YAL031W-A	0	0.8243956849	1.4006221327	1.8071464965	0.9433577621	4.0162594382	0	1.1335402548	1.3554711653
YDL198C	1227.3770702128	1620.7619164353	2410.4706903527	3207.6850313704	3379.1075036835	3717.7174866211	1021.9339532595	836.5527080339	1253.8108279206
YEL050W-A	2.5570355629	0.8243956849	0	2.7107197448	1.8867155241	2.6775062921	1.6005230278	0	0
YOL077W-A	7649.3718865451	4593.5327560414	9966.8270961938	13014.1654948811	10404.2927577123	28097.7510296017	3737.6214007035	3175.0462536627	8841.7384113798
YPR076W	0	4.9463741092	0	7.2285859862	2.8300732862	5.3550125843	2.0006537848	1.1335402548	1.3554711653
YHR218W	0	1.6487913697	1.4006221327	0.9035732483	2.8300732862	1.3387531461	0.400130757	0	1.3554711653
YDR223W	149.5865804322	185.4890290936	243.7082510874	510.5188852744	466.9620922176	433.7560193249	134.8440650934	132.6242098103	168.0784244996
YPR098C	677.61442418	873.8594259519	663.8948908932	1987.8611462014	2199.9103011139	1867.56063876	684.2235943906	595.108633764	574.7197740955
YPR167C	979.3446206073	724.6438069922	675.0998679547	2331.2189805453	1879.168662015	2182.1676280851	631.4063344728	587.1738519805	750.9310255871
YOR100C	122.7377070213	100.576273553	77.0342172977	358.7185795645	408.4739109701	435.094772471	107.6351736205	100.8850826762	165.367482169
YNL112W	6191.8616156674	9337.1055267274	8395.32906332	18908.1737933682	17733.239211123	10764.9140475046	5053.6514603239	5002.3131443818	4542.183874986
YBR301W	16.6207311591	16.4879136972	44.819908246	29.817917193	48.1112458648	33.4688286516	9.6031381669	15.869563567	9.4882981572
YGR182C	639.2588907358	710.6290803496	301.1337585275	2167.6722226078	2365.9412672357	1479.3222264013	717.8345779747	614.3788180954	523.2118698134
YLR286W-A	2.5570355629	14.8391223275	16.8074655922	24.3964777034	31.1308061478	30.7913223595	10.8035304377	3.4006207644	12.1992404879
YOR065W	2254.0268487346	5091.467749697	3692.0399417604	11335.3263995892	14866.3749722357	13027.4068643536	4327.4141364531	3897.1113959629	4002.7063511888
YER023C-A	1.2785177815	4.9463741092	7.0031106634	3.6142929931	4.7167888103	0	1.2003922709	0	1.3554711653
YLL041C	1805.267107438	3274.499660265	2556.135392152	9661.908743787	11774.0482282172	12230.8487424453	3685.2042715426	3244.1922092048	3602.8423574195
YLR311C	3.8355533444	9.8927482183	4.2018663981	23.4929044551	31.1308061478	13.3875314606	9.6031381669	7.9347817835	2.7109423306
YFR031C-A	7640.4222620748	17325.4997130234	25735.031065973	20148.7798632475	25489.5267307449	26477.8597228637	7101.9208051693	7190.0458361236	8384.9446286671
YBR032W	12.7851778147	15.6635180123	5.6024885307	26.2036241999	9.4335776206	8.0325188764	4.4014383265	6.8012415287	2.7109423306
YMR013W-A	2.5570355629	5.770769794	1.4006221327	18.0714649655	16.980439717	18.7425440449	7.2023536252	2.2670805096	6.7773558266
YMR017W	23.0133200665	35.449014449	32.2143090518	59.635834386	55.6581079613	54.8888789886	21.6070608755	13.6024830575	16.2656539838
YMR116C	4671.7039734975	13419.5129581555	21320.2701037467	13278.0088833769	22143.4367487334	21417.3728307399	5422.1718874782	5953.3534181493	6626.8985272476
YNL067W	855.3283958046	2362.7180328095	1987.4828062815	4525.9984006012	7119.5210302344	4170.2160499909	1724.9636932269	1903.2140877899	1394.7798291139
YKL055C	180.2710071875	215.1672737485	246.5094953527	229.5076050614	291.4975484752	253.0243446062	71.6234054947	99.7515424214	78.6173275885
YLR327C	5584.5656694683	4534.1762667315	2690.5951168899	13441.5556413144	13659.8203945665	23880.6786194985	6128.8028042582	4722.328701449	5439.5057864276
YHR193C-A	5.1140711259	11.541539588	18.2080877249	14.4571719724	14.1503664308	10.7100251685	4.8015690834	3.4006207644	4.066413496
YFR053C	18328.830915178	20496.9499126809	11878.6763073102	45138.0016174953	58729.6808345395	55492.6566575196	19311.9108536082	17389.6410487107	14316.4864481058
YBR174C	0	3.2975827394	1.4006221327	6.3250127379	7.5468620964	16.0650377528	4.0013075695	2.2670805096	2.7109423306
YJR109C	995.9653517664	1264.6229805757	1368.4078236343	4208.8441904573	3943.2354453928	3253.1701449367	1232.4027314171	1142.6085768268	1299.8968475415
YDL114W	11.5066600332	5.770769794	4.2018663981	14.4571719724	8.4902198585	20.081297191	1.6005230278	5.6677012739	8.1328269919
YEL024W	1213.3133746166	2502.0409035509	2110.7375539578	5376.2608272264	7042.1656937458	7452.8387641411	2113.4906582289	2051.7078611672	2248.7266632652
YBL015W	1103.3608454101	2249.7758239837	1753.5789101229	5114.2245852272	6862.9277189552	6976.2426441421	2149.5024263547	1911.1488695735	2145.710854701
YNL052W	7397.5038835952	6661.9415293558	5620.696618469	16207.3933542791	15353.1475774565	18276.6579500725	5330.9420748927	5215.418712282	5783.7954624188
YLR142W	305.5657497717	249.7918925127	144.2640796667	633.4048470396	821.6646107505	892.948348425	221.6724393523	232.3757522316	318.5357238501
YFL060C	80.5466202327	75.8444030071	85.4379500938	150.8967324617	135.843517736	153.9566117974	53.6175214318	47.6086907011	39.3086637943
YPL054W	511.4071125887	286.8896983314	233.9038961586	1182.7773819898	1132.0293144668	1281.1867607837	319.304344049	276.5838221684	588.2744857487
YPL198W	2445.8045159553	2673.5152060019	3009.9369631423	4239.5656808986	4426.2346195653	4009.5656724632	1366.0464042396	1372.7172485489	1439.5103775694
YMR182C	1421.7117729965	666.1117133671	958.0255387572	2177.6115283388	1462.2045311863	1771.1704122433	510.5668458728	531.6303794958	744.1536697605
YAL018C	0	4.1219784243	2.8012442654	6.3250127379	5.6601465723	5.3550125843	2.0006537848	2.2670805096	1.3554711653
YDR381C-A	1507.3724643551	856.5471165698	742.3297303236	1971.5968277325	1708.4209070829	2211.6201972986	659.8156182165	595.108633764	689.9348231477
YOR391C	1.2785177815	0.8243956849	7.0031106634	5.4214394896	11.3202931447	16.0650377528	2.4007845417	2.2670805096	6.7773558266
YDR396W	0	6.5951654789	8.4037327961	16.2643184689	12.2636509067	17.4037908988	4.4014383265	5.6677012739	5.4218846613
YLR152C	1137.8808255098	1234.1203402358	767.5409287119	2682.7089741236	2785.7354713505	2369.5930685342	1023.5344762873	937.4377907101	633.0050342043
YPL201C	136.8014026175	75.0200073223	91.0404386246	217.7611528339	179.2379747906	137.8915740446	62.8205288417	62.3447140134	52.8633754475
YMR062C	543.3700571255	1177.2370379805	1197.5319234466	2493.8621652345	2677.2493287141	1967.9671247148	779.8548453026	786.6769368232	817.3491126877
YIL011W	733.8692065647	1514.4148730883	3900.7326395306	3586.2822223969	3565.8923405705	2444.5632447138	886.2896266522	1212.8880726237	1118.2637113887
YBR051W	35.7984978812	5.770769794	2.8012442654	29.817917193	16.980439717	29.4525692134	8.802876653	3.4006207644	13.5547116532
YOR351C	2.5570355629	6.5951654789	1.4006221327	11.7464522276	15.0937241929	13.3875314606	4.0013075695	4.5341610192	5.4218846613
YDR158W	3023.6945531805	6832.5914361219	5846.1967818315	8030.0554574053	9026.990425111	6198.4270662786	2701.6828709507	2765.838221684	2386.9847221278
YDR114C	2.5570355629	4.9463741092	1.4006221327	6.3250127379	1.8867155241	5.3550125843	1.2003922709	3.4006207644	0
YGR039W	62.6473712921	83.2639641709	92.4410607573	149.0895859651	144.3337375945	139.2303271907	34.0111143411	48.7422309559	69.1290294313
YNL073W	2539.1363140028	2296.7663780207	1888.0386348608	6087.3729736176	5802.5935944046	6210.4758445932	2259.13825376	2177.5308294488	1682.1397161616
YNL019C	0	3.2975827394	2.8012442654	0.9035732483	6.6035043344	1.3387531461	0.8002615139	2.2670805096	0
YER067W	1741.3412183644	3933.1918124683	1162.5163701294	3170.6385281912	5976.1714226228	9624.2963670577	2648.0653495189	2520.9935266497	1226.7014046143
YLR038C	1134.0452721654	1531.7271824704	1079.8796643009	4199.8084579745	5057.3409623806	4222.4274226874	1694.1536249415	1454.3321468937	1446.287733396
YGL055W	15829.3286524009	21138.3297555022	17350.9069797145	40526.1637583081	41371.8980127147	31006.8616159999	12897.0145581282	13087.8557817883	12597.7490104805
YML066C	7.6711066888	2.4731870546	7.0031106634	9.0357324827	8.4902198585	1.3387531461	2.0006537848	4.5341610192	0
YPR078C	10.2281422518	3.2975827394	1.4006221327	5.4214394896	8.4902198585	2.6775062921	2.0006537848	1.1335402548	2.7109423306
YHR029C	1016.42163627	915.9036058798	829.1683025501	1877.625209912	1675.4033854109	1627.9238256144	609.7992735973	617.7794388597	551.6767642851
YBR021W	336.2501765271	436.1053172911	477.6121472459	1282.1704392999	1194.2909267625	887.5933358408	368.5204271543	354.7980997488	437.8171863982
YIL160C	21.734802285	7.4195611637	12.6055991942	56.9251146412	94.3357762056	107.1002516852	22.4073223894	18.1366440766	50.1524331168
YDL221W	12.7851778147	30.5026403398	23.8105762557	53.3108216481	60.3748967716	80.3251887639	22.4073223894	13.6024830575	31.1758368024
YJR077C	1912.6626010816	4700.7041950733	4347.5310998574	9795.6375845314	13640.9532393254	12095.6346746928	3960.0941015697	4042.2045485759	4285.9998247406
YMR244W	2.5570355629	10.7171439032	18.2080877249	11.7464522276	23.5839440514	10.7100251685	4.8015690834	2.2670805096	9.4882981572
YGL121C	728.7551354389	750.2000732228	493.0189907055	2529.1015219171	3143.2680631696	2772.5577654996	903.0951184443	766.273212237	1259.2327125819
YLR406C	8775.7460520216	12886.1289500509	10825.4084635303	13232.8302209632	12693.8220462215	9469.0010021142	4485.8659162067	4404.9374301082	3491.6937218633
YGL041C-B	17.8992489406	14.0147266426	4.2018663981	13.5535987241	9.4335776206	13.3875314606	5.6018305974	3.4006207644	2.7109423306
YDR044W	4681.9321157493	6662.7659250407	14028.6312809832	7589.1117122479	7210.0833753917	6956.1613469511	2419.9908180553	2647.950035186	2567.2623871154
YGL074C	0	0	0	0.9035732483	1.8867155241	0	0.8002615139	0	0
YBL045C	9567.1485587526	10730.3342341413	11223.1851492131	24394.6705568839	28206.3970854654	33585.3001753201	9820.809298669	9109.1294874806	11432.0438083056
YGR183C	921.8113204411	2006.5790969499	1371.2090678996	5147.6567954133	5960.1343406679	5708.443414819	2068.2758826931	1726.3818080429	2130.8006718824
YDL242W	2.5570355629	3.2975827394	1.4006221327	17.1678917172	18.8671552411	21.420050337	10.8035304377	1.1335402548	6.7773558266
YBR145W	435.9745634818	619.1211593301	623.2768490453	826.7695221701	930.1507533869	781.8318373017	305.6998983125	292.4533857354	296.848185205
YKL107W	77.9895846698	41.219784243	40.6180418479	90.3573248273	90.5623451573	83.002695056	30.8100682854	23.8043453506	39.3086637943
YHR185C	3.8355533444	14.0147266426	4.2018663981	15.3607452206	29.2440906237	25.4363097752	9.2030074099	5.6677012739	9.4882981572
YJL160C	52.4192290403	56.0589065705	40.6180418479	67.7679936205	66.978401106	95.0514733706	32.0104605563	20.4037245862	25.7539521411
YBR067C	9614.453716667	10818.5445724213	17294.882094407	21300.835754796	22104.7590804891	26386.8245089313	7191.14996397	6633.4775710224	10893.9217556737
YPR064W	10.2281422518	4.9463741092	9.8043549288	3.6142929931	10.3769353826	6.6937657303	2.4007845417	2.2670805096	2.7109423306
YKL162C-A	3.8355533444	25.5562662307	16.8074655922	34.3357834344	46.2245303407	50.8726195505	16.4053610351	13.6024830575	16.2656539838
YDR148C	5022.0178456208	4568.8008854956	3721.4530065468	10133.5739793856	11641.0347837673	11319.1578499753	3924.0823334439	3974.1921332886	3871.2256481528
YPR007C	139.3584381804	119.5373743047	133.0591026052	245.7719235304	250.9331647068	323.9782613476	104.8342583218	87.2825996187	96.2384527377
YGL261C	0	4.9463741092	19.6087098576	9.939305731	4.7167888103	10.7100251685	2.8009152987	2.2670805096	4.066413496
YPR195C	33.2414623183	66.7760504737	63.0279959709	84.0323120894	79.2420520127	93.7127202245	27.6090222298	24.9378856053	40.6641349596
YJR047C	263.3746629832	741.9561163742	1780.1907306439	1239.702496631	1543.3332987231	887.5933358408	282.8924451662	439.8136188579	588.2744857487
YGL134W	2216.9498330719	1714.7430245094	1662.5384714983	4057.0438847474	4414.9143264207	5342.9638059434	1688.1516635872	1589.2234372135	1675.362360335
YFL031C-A	0	0	0	0	0	2.6775062921	0.8002615139	0	0
YHR126C	0	4.9463741092	2.8012442654	12.6500254758	10.3769353826	0	1.6005230278	5.6677012739	1.3554711653
YAR068W	1.2785177815	0.8243956849	1.4006221327	0.9035732483	0.9433577621	2.6775062921	0.400130757	0	1.3554711653
YJR149W	609.852981762	524.3156555711	542.0407653495	1096.0343501556	1100.898508319	1215.5878566266	340.1111434106	361.5993412775	538.1220526319
YPL187W	31.9629445368	17.3123093821	22.409954123	36.1429299309	40.5643837684	62.921397865	9.6031381669	13.6024830575	29.820365637
YMR230W	6989.6567113057	11107.9074578073	13114.0250283393	13172.2908133289	13928.6773567524	13704.8159562623	5025.6423073371	4887.8255786481	4849.8758295136
YHR051W	1525.2717132957	2126.1164712546	1071.4759315048	4539.5519993253	5436.570782727	3676.2161390931	1793.386052666	1853.3383165792	1293.1194917149
YGL087C	1121.2600943507	1568.8249882891	1612.1160747216	2850.7735983024	2919.6922735624	3238.44386033	1076.7518669621	944.2390322388	1260.5881837472
YDL004W	2219.5068686348	5436.0651459686	6658.5576187894	10504.942584426	15285.2258185885	18231.1403431064	4585.4984746882	4595.3721929127	6876.3052216664
YHR136C	235.2472717908	956.2989944379	522.4320554919	347.8757005852	1040.5236115474	431.0785130328	194.4635478794	206.3043263715	264.3168772373
YJR023C	0	0	0	1.8071464965	0.9433577621	0	0	1.1335402548	0
YOR122C	3647.6112305387	6992.5241989848	6136.1255632975	8897.4857757477	9667.5303455468	8430.1285607682	3509.54686924	3112.7015396493	3262.6190949243
YER085C	48.5836756959	12.3659352729	26.611820521	30.7214904413	23.5839440514	44.1788538201	14.8048380073	7.9347817835	12.1992404879
YPR191W	7070.2033315384	8727.8771156157	7077.3436364625	19959.0294811101	23885.8185352503	24551.3939456769	8021.0211538917	8183.0270993183	8852.5821807024
YJR156C	23.0133200665	82.439568486	84.0373279612	127.4038280065	187.7281946491	200.8129719097	63.2206595987	56.6770127394	69.1290294313
YJR103W	7199.333627467	4182.1593092962	4130.4346692911	5319.3357125852	5155.4501696344	6842.3673295357	1919.0271103494	1899.8134670256	2549.6412619662
YGR286C	2326.9023622785	1979.3740393495	2142.9518630096	2030.3290888702	1715.9677691793	1360.1731964015	582.9905128814	573.571368923	726.5325446113
YDL067C	2334.5734689673	4581.9912164534	4986.2147923623	9512.8191578218	10767.4854961037	13549.5205913188	3923.6822026869	3791.6921522676	4756.3483191065
YOR392W	0	1.6487913697	1.4006221327	0.9035732483	3.7734310482	2.6775062921	1.2003922709	0	1.3554711653
YBL030C	18185.6369236532	10202.7209958307	11619.5612127633	22402.2915444412	25384.8140191568	31553.0728995942	9215.4114633982	8535.5581185576	11684.1614450551
YBL048W	16.6207311591	15.6635180123	4.2018663981	56.0215413929	82.0721252988	37.4850880898	35.6116373689	13.6024830575	13.5547116532
YGR049W	3142.5967068574	3248.9433940343	6630.5451761357	4886.5241266623	4569.6249993978	6621.473060435	1599.3226355435	1702.5774626924	2672.9891380103
YER119C-A	0	4.9463741092	2.8012442654	2.7107197448	9.4335776206	9.3712720225	2.0006537848	2.2670805096	4.066413496
YML120C	4109.15614965	5357.7475559069	3353.0893856504	10947.6934760799	12380.627269219	14063.6017994076	5177.2918642226	4630.5119408111	4096.2338615959
YLL050C	2009.8299524735	4370.9459211292	3659.8256327086	5628.3577634947	8502.483509408	5692.3783770663	2678.8754178043	2663.819598753	2031.8512768141
YPR126C	8.9496244703	1.6487913697	0	1.8071464965	3.7734310482	1.3387531461	1.2003922709	1.1335402548	0
YMR175W	86.9392091401	61.0052806797	46.2205303786	271.9755477303	333.9486477677	506.0486892124	102.0333430232	71.4130360517	243.9848097575
YGR139W	0	0	0	1.8071464965	5.6601465723	4.0162594382	1.6005230278	0	2.7109423306
YBR285W	304.2872319903	234.1283745003	110.6491484822	450.8830508884	450.9250102626	471.2411074147	164.8538718649	131.4906695555	218.2308576165
